id,category
1156207,1 Good
1156208,1 Good
1156210,2 Poor
1156211,1 Good
1156212,1 Good
1156213,2 Poor
1156214,1 Good
1156215,2 Poor
1156216,2 Poor
1156217,2 Poor
1156218,2 Poor
1156219,1 Good
1156220,1 Good
1156221,2 Poor
1156222,1 Good
1156225,1 Good
1156226,1 Good
1156228,4 Very bad
1156229,2 Poor
1156231,2 Poor
1156232,2 Poor
1156233,2 Poor
1156236,1 Good
1156239,1 Good
1156240,1 Good
1156244,2 Poor
1156259,1 Good
1156261,1 Good
1156282,2 Poor
1156283,2 Poor
1156288,1 Good
1156289,1 Good
1156290,1 Good
1156294,2 Poor
1156297,2 Poor
1156312,2 Poor
1156313,1 Good
1156314,1 Good
1156315,2 Poor
1156316,1 Good
1156317,1 Good
1156318,1 Good
1156319,2 Poor
1156320,1 Good
1156321,2 Poor
1156322,1 Good
1156324,1 Good
1156325,1 Good
1156329,2 Poor
1156333,1 Good
1156334,1 Good
1156337,1 Good
1156339,2 Poor
1156340,2 Poor
1156344,1 Good
1156345,2 Poor
1156346,1 Good
1156348,1 Good
1156349,2 Poor
1156352,2 Poor
1156353,1 Good
1156356,1 Good
1156357,2 Poor
1156358,2 Poor
1156359,1 Good
1156360,1 Good
1156363,2 Poor
1156364,2 Poor
1156365,2 Poor
1156366,2 Poor
1156367,1 Good
1156371,1 Good
1156373,2 Poor
1156374,2 Poor
1156375,1 Good
1156376,1 Good
1156377,1 Good
1156378,1 Good
1156380,1 Good
1156381,1 Good
1156382,2 Poor
1156383,2 Poor
1156384,1 Good
1156386,2 Poor
1156390,1 Good
1156391,1 Good
1156392,3 Bad
1156393,1 Good
1156395,2 Poor
1156397,1 Good
1156398,1 Good
1156399,1 Good
1156401,2 Poor
1156402,1 Good
1156403,1 Good
1156404,1 Good
1156406,1 Good
1156407,1 Good
1156408,1 Good
1156409,2 Poor
1156410,1 Good
1156414,2 Poor
1156415,1 Good
1156416,1 Good
1156417,2 Poor
1156418,2 Poor
1156419,2 Poor
1156420,2 Poor
1156421,2 Poor
1156422,2 Poor
1156424,1 Good
1156425,1 Good
1156426,1 Good
1156427,2 Poor
1156428,1 Good
1156429,1 Good
1156430,2 Poor
1156431,2 Poor
1156432,3 Bad
1156435,1 Good
1156436,1 Good
1156438,2 Poor
1156439,1 Good
1156440,2 Poor
1156441,2 Poor
1156452,2 Poor
1156453,1 Good
1156454,1 Good
1156455,1 Good
1156457,1 Good
1156458,1 Good
1156459,2 Poor
1156460,1 Good
1156461,2 Poor
1156462,1 Good
1156463,2 Poor
1156467,2 Poor
1156468,1 Good
1156469,2 Poor
1156470,2 Poor
1156471,1 Good
1156472,1 Good
1156473,1 Good
1156475,1 Good
1156476,2 Poor
1156478,2 Poor
1156479,2 Poor
1156485,2 Poor
1156486,3 Bad
1156487,2 Poor
1156488,1 Good
1156489,2 Poor
1156490,4 Very bad
1156491,1 Good
1156492,2 Poor
1156493,1 Good
1156494,2 Poor
1156495,1 Good
1156496,1 Good
1156497,1 Good
1156498,2 Poor
1156499,1 Good
1156500,1 Good
1156501,1 Good
1156502,2 Poor
1156503,1 Good
1156504,2 Poor
1156505,2 Poor
1156507,1 Good
1156508,1 Good
1156511,1 Good
1156512,1 Good
1156513,3 Bad
1156516,2 Poor
1156517,1 Good
1156518,2 Poor
1156519,1 Good
1156520,2 Poor
1156521,2 Poor
1156523,1 Good
1156524,2 Poor
1156525,1 Good
1156526,2 Poor
1156527,1 Good
1156528,1 Good
1156529,1 Good
1156531,2 Poor
1156532,1 Good
1156533,1 Good
1156534,2 Poor
1156539,1 Good
1156540,2 Poor
1156541,1 Good
1156542,1 Good
1156543,1 Good
1156544,1 Good
1156545,2 Poor
1156546,2 Poor
1156547,1 Good
1156548,1 Good
1156549,2 Poor
1156550,2 Poor
1156551,1 Good
1156552,2 Poor
1156553,2 Poor
1156554,1 Good
1156555,1 Good
1156556,2 Poor
1156557,2 Poor
1156559,2 Poor
1156560,1 Good
1156561,1 Good
1156562,1 Good
1156563,2 Poor
1156564,1 Good
1156566,2 Poor
1156567,1 Good
1156569,1 Good
1156570,1 Good
1156573,2 Poor
1156574,1 Good
1156575,1 Good
1156576,2 Poor
1156577,1 Good
1156579,1 Good
1156580,1 Good
1156581,1 Good
1156582,2 Poor
1156583,1 Good
1156584,2 Poor
1156585,1 Good
1156586,1 Good
1156587,2 Poor
1156589,1 Good
1156590,2 Poor
1156591,1 Good
1156592,2 Poor
1156593,2 Poor
1156594,1 Good
1156595,2 Poor
1156596,1 Good
1156597,2 Poor
1156598,1 Good
1156599,2 Poor
1156600,1 Good
1156602,1 Good
1156613,2 Poor
1156615,1 Good
1156616,2 Poor
1156617,1 Good
1156618,2 Poor
1156619,1 Good
1156621,2 Poor
1156622,2 Poor
1156624,2 Poor
1156625,1 Good
1156626,1 Good
1156628,1 Good
1156631,2 Poor
1156632,1 Good
1156633,1 Good
1156634,1 Good
1156635,2 Poor
1156636,2 Poor
1156637,2 Poor
1156639,1 Good
1156640,1 Good
1156641,2 Poor
1156645,2 Poor
1156648,1 Good
1156655,2 Poor
1156656,2 Poor
1156657,2 Poor
1156658,2 Poor
1156659,2 Poor
1156660,2 Poor
1156662,2 Poor
1156663,1 Good
1156665,1 Good
1156667,1 Good
1156668,1 Good
1156676,1 Good
1156677,1 Good
1156678,1 Good
1156679,2 Poor
1156681,2 Poor
1156683,4 Very bad
1156684,2 Poor
1156685,2 Poor
1156686,2 Poor
1156687,1 Good
1156691,1 Good
1156692,3 Bad
1156695,2 Poor
1156700,2 Poor
1156701,2 Poor
1156702,2 Poor
1156703,2 Poor
1156704,1 Good
1156705,2 Poor
1156706,1 Good
1156708,1 Good
1156709,2 Poor
1156710,1 Good
1156711,2 Poor
1156714,1 Good
1156715,2 Poor
1156719,2 Poor
1156720,1 Good
1156721,1 Good
1156722,1 Good
1156723,1 Good
1156724,1 Good
1156728,1 Good
1156729,1 Good
1156730,1 Good
1156731,1 Good
1156732,1 Good
1156735,1 Good
1156736,1 Good
1156737,1 Good
1156738,2 Poor
1156740,1 Good
1156741,1 Good
1156742,1 Good
1156745,1 Good
1156748,2 Poor
1156749,2 Poor
1156750,1 Good
1156751,2 Poor
1156752,1 Good
1156753,1 Good
1156754,2 Poor
1156755,1 Good
1156756,2 Poor
1156757,2 Poor
1156758,2 Poor
1156759,1 Good
1156760,1 Good
1156761,1 Good
1156762,1 Good
1156763,1 Good
1156764,1 Good
1156765,1 Good
1156766,1 Good
1156767,1 Good
1156768,1 Good
1156769,1 Good
1156770,2 Poor
1156772,1 Good
1156773,1 Good
1156774,2 Poor
1156775,1 Good
1156776,2 Poor
1156777,1 Good
1156778,1 Good
1156779,1 Good
1156780,1 Good
1156781,1 Good
1156782,3 Bad
1156783,2 Poor
1156784,2 Poor
1156785,2 Poor
1156786,2 Poor
1156787,1 Good
1156788,2 Poor
1156789,1 Good
1156790,1 Good
1156791,1 Good
1156792,2 Poor
1156793,1 Good
1156794,1 Good
1156795,1 Good
1156796,1 Good
1156797,1 Good
1156798,1 Good
1156799,1 Good
1156800,2 Poor
1156801,2 Poor
1156802,1 Good
1156803,2 Poor
1156804,2 Poor
1156805,1 Good
1156806,3 Bad
1156807,2 Poor
1156808,1 Good
1156810,1 Good
1156811,2 Poor
1156813,1 Good
1156814,1 Good
1156815,1 Good
1156816,2 Poor
1156817,1 Good
1156818,2 Poor
1156819,1 Good
1156820,1 Good
1156821,1 Good
1156822,2 Poor
1156823,2 Poor
1156824,1 Good
1156825,2 Poor
1156826,1 Good
1156827,1 Good
1156829,2 Poor
1156830,1 Good
1156831,2 Poor
1156832,1 Good
1156833,1 Good
1156834,2 Poor
1156835,2 Poor
1156836,2 Poor
1156837,1 Good
1156838,1 Good
1156839,2 Poor
1156840,1 Good
1156841,1 Good
1156844,1 Good
1156845,2 Poor
1156846,2 Poor
1156847,1 Good
1156848,1 Good
1156849,1 Good
1156850,2 Poor
1156851,2 Poor
1156852,2 Poor
1156857,1 Good
1156858,2 Poor
1156859,2 Poor
1156861,1 Good
1156862,2 Poor
1156863,1 Good
1156866,1 Good
1156868,1 Good
1156869,2 Poor
1156870,1 Good
1156874,1 Good
1156876,1 Good
1156877,1 Good
1156878,3 Bad
1156879,4 Very bad
1156880,1 Good
1156881,1 Good
1156886,2 Poor
1156887,2 Poor
1156888,2 Poor
1156889,1 Good
1156890,1 Good
1156891,2 Poor
1156894,1 Good
1156896,1 Good
1156897,1 Good
1156898,2 Poor
1156899,1 Good
1156901,1 Good
1156902,1 Good
1156903,2 Poor
1156904,1 Good
1156908,1 Good
1156909,2 Poor
1156910,1 Good
1156911,2 Poor
1156912,1 Good
1156913,1 Good
1156914,1 Good
1156915,1 Good
1156916,1 Good
1156917,1 Good
1156918,1 Good
1156919,1 Good
1156920,2 Poor
1156921,2 Poor
1156922,1 Good
1156923,2 Poor
1156924,2 Poor
1156925,1 Good
1156926,2 Poor
1156927,1 Good
1156928,1 Good
1156930,1 Good
1156931,2 Poor
1156932,1 Good
1156933,1 Good
1156934,2 Poor
1156936,2 Poor
1156937,1 Good
1156938,1 Good
1156939,2 Poor
1156940,2 Poor
1156941,1 Good
1156942,1 Good
1156943,2 Poor
1156944,2 Poor
1156945,2 Poor
1156946,2 Poor
1156947,2 Poor
1156948,1 Good
1156949,1 Good
1156950,2 Poor
1156952,2 Poor
1156953,1 Good
1156954,1 Good
1156955,2 Poor
1156956,1 Good
1156957,1 Good
1156958,1 Good
1156964,1 Good
1156965,1 Good
1156966,2 Poor
1156967,1 Good
1156968,1 Good
1156969,1 Good
1156970,1 Good
1156971,1 Good
1156972,2 Poor
1156973,2 Poor
1156974,2 Poor
1156975,1 Good
1156977,2 Poor
1156978,1 Good
1156981,1 Good
1156982,1 Good
1156984,1 Good
1156985,1 Good
1156987,2 Poor
1156988,1 Good
1156989,1 Good
1156990,1 Good
1156991,1 Good
1156992,2 Poor
1156996,2 Poor
1156997,1 Good
1156998,1 Good
1156999,2 Poor
1157001,1 Good
1157002,2 Poor
1157004,1 Good
1157005,2 Poor
1157006,2 Poor
1157007,1 Good
1157008,1 Good
1157011,2 Poor
1157012,2 Poor
1157013,2 Poor
1157014,2 Poor
1157015,1 Good
1157016,1 Good
1157017,1 Good
1157019,1 Good
1157020,2 Poor
1157021,3 Bad
1157022,1 Good
1157023,1 Good
1157026,1 Good
1157027,1 Good
1157029,1 Good
1157030,1 Good
1157031,2 Poor
1157032,1 Good
1157033,2 Poor
1157035,1 Good
1157036,1 Good
1157037,1 Good
1157038,2 Poor
1157039,1 Good
1157040,1 Good
1157041,1 Good
1157042,2 Poor
1157043,1 Good
1157045,1 Good
1157046,1 Good
1157047,1 Good
1157048,1 Good
1157049,2 Poor
1157051,1 Good
1157054,1 Good
1157062,2 Poor
1157066,1 Good
1157067,1 Good
1157069,2 Poor
1157071,1 Good
1157073,2 Poor
1157076,1 Good
1157079,4 Very bad
1157081,1 Good
1157082,2 Poor
1157085,2 Poor
1157086,1 Good
1157088,1 Good
1157089,1 Good
1157090,1 Good
1157092,1 Good
1157095,2 Poor
1157097,1 Good
1157098,1 Good
1157099,1 Good
1157100,1 Good
1157101,1 Good
1157103,1 Good
1157104,1 Good
1157105,1 Good
1157108,2 Poor
1157109,2 Poor
1157110,2 Poor
1157111,2 Poor
1157112,2 Poor
1157113,1 Good
1157114,1 Good
1157115,2 Poor
1157116,2 Poor
1157117,2 Poor
1157122,1 Good
1157124,2 Poor
1157126,2 Poor
1157127,2 Poor
1157128,1 Good
1157130,2 Poor
1157131,2 Poor
1157133,1 Good
1157134,1 Good
1157135,1 Good
1157136,1 Good
1157137,1 Good
1157138,1 Good
1157139,2 Poor
1157140,1 Good
1157141,2 Poor
1157142,1 Good
1157143,1 Good
1157146,2 Poor
1157149,1 Good
1157150,1 Good
1157151,2 Poor
1157152,1 Good
1157154,1 Good
1157155,1 Good
1157156,1 Good
1157160,2 Poor
1157161,1 Good
1157164,1 Good
1157165,2 Poor
1157166,1 Good
1157168,2 Poor
1157169,2 Poor
1157170,1 Good
1157171,1 Good
1157172,1 Good
1157173,1 Good
1157175,1 Good
1157177,1 Good
1157178,1 Good
1157179,2 Poor
1157180,1 Good
1157181,1 Good
1157182,1 Good
1157183,1 Good
1157184,2 Poor
1157188,1 Good
1157189,2 Poor
1157190,2 Poor
1157191,2 Poor
1157194,2 Poor
1157195,1 Good
1157196,2 Poor
1157197,1 Good
1157199,1 Good
1157200,2 Poor
1157201,1 Good
1157202,1 Good
1157203,1 Good
1157204,2 Poor
1157205,1 Good
1157210,1 Good
1157211,1 Good
1157213,1 Good
1157214,1 Good
1157215,1 Good
1157216,2 Poor
1157217,1 Good
1157219,1 Good
1157221,1 Good
1157222,1 Good
1157223,1 Good
1157224,2 Poor
1157225,1 Good
1157226,1 Good
1157227,2 Poor
1157228,1 Good
1157229,1 Good
1157230,3 Bad
1157231,1 Good
1157232,1 Good
1157233,1 Good
1157235,1 Good
1157236,2 Poor
1157237,2 Poor
1157238,2 Poor
1157240,2 Poor
1157241,2 Poor
1157242,1 Good
1157243,1 Good
1157246,1 Good
1157247,1 Good
1157250,1 Good
1157251,2 Poor
1157254,1 Good
1157258,1 Good
1157259,2 Poor
1157260,1 Good
1157261,2 Poor
1157262,1 Good
1157263,1 Good
1157264,1 Good
1157265,1 Good
1157266,1 Good
1157268,1 Good
1157269,1 Good
1157275,2 Poor
1157276,1 Good
1157277,1 Good
1157278,2 Poor
1157279,2 Poor
1157280,2 Poor
1157282,1 Good
1157285,1 Good
1157293,1 Good
1157294,1 Good
1157295,1 Good
1157296,2 Poor
1157297,1 Good
1157298,2 Poor
1157299,1 Good
1157301,3 Bad
1157302,2 Poor
1157303,2 Poor
1157304,1 Good
1157305,1 Good
1157306,2 Poor
1157308,1 Good
1157309,2 Poor
1157311,1 Good
1157312,2 Poor
1157313,3 Bad
1157314,2 Poor
1157315,2 Poor
1157316,1 Good
1157317,1 Good
1157318,1 Good
1157319,2 Poor
1157320,2 Poor
1157321,1 Good
1157322,1 Good
1157323,1 Good
1157326,1 Good
1157327,1 Good
1157328,2 Poor
1157329,1 Good
1157330,1 Good
1157331,1 Good
1157332,1 Good
1157333,1 Good
1157334,1 Good
1157335,1 Good
1157336,1 Good
1157337,1 Good
1157339,1 Good
1157340,1 Good
1157341,1 Good
1157342,2 Poor
1157346,2 Poor
1157348,1 Good
1157350,1 Good
1157352,2 Poor
1157353,1 Good
1157354,3 Bad
1157355,1 Good
1157356,2 Poor
1157357,2 Poor
1157361,2 Poor
1157362,1 Good
1157363,1 Good
1157364,1 Good
1157365,1 Good
1157366,2 Poor
1157367,2 Poor
1157368,1 Good
1157369,2 Poor
1157370,1 Good
1157371,1 Good
1157372,1 Good
1157373,1 Good
1157374,1 Good
1157375,2 Poor
1157376,1 Good
1157377,2 Poor
1157378,1 Good
1157379,2 Poor
1157380,2 Poor
1157381,1 Good
1157382,2 Poor
1157385,2 Poor
1157386,1 Good
1157387,1 Good
1157388,1 Good
1157389,1 Good
1157390,1 Good
1157391,1 Good
1157392,2 Poor
1157393,2 Poor
1157394,2 Poor
1157395,2 Poor
1157396,1 Good
1157397,1 Good
1157398,1 Good
1157399,2 Poor
1157401,2 Poor
1157402,1 Good
1157403,2 Poor
1157404,2 Poor
1157405,2 Poor
1157406,1 Good
1157407,2 Poor
1157408,2 Poor
1157409,1 Good
1157410,1 Good
1157411,1 Good
1157412,2 Poor
1157413,2 Poor
1157414,1 Good
1157415,2 Poor
1157416,3 Bad
1157417,1 Good
1157418,2 Poor
1157419,2 Poor
1157420,1 Good
1157421,1 Good
1157422,1 Good
1157424,1 Good
1157425,2 Poor
1157427,1 Good
1157428,2 Poor
1157429,1 Good
1157431,2 Poor
1157432,2 Poor
1157433,1 Good
1157434,1 Good
1157435,1 Good
1157436,2 Poor
1157440,1 Good
1157442,1 Good
1157449,1 Good
1157450,2 Poor
1157452,1 Good
1157453,2 Poor
1157454,1 Good
1157455,1 Good
1157456,1 Good
1157457,2 Poor
1157458,2 Poor
1157459,1 Good
1157460,2 Poor
1157462,1 Good
1157463,1 Good
1157465,2 Poor
1157468,2 Poor
1157469,3 Bad
1157470,2 Poor
1157471,1 Good
1157472,1 Good
1157473,2 Poor
1157474,1 Good
1157475,2 Poor
1157476,1 Good
1157478,1 Good
1157481,2 Poor
1157482,1 Good
1157485,1 Good
1157486,1 Good
1157488,1 Good
1157490,2 Poor
1157492,2 Poor
1157493,2 Poor
1157494,1 Good
1157496,1 Good
1157498,1 Good
1157499,1 Good
1157504,1 Good
1157505,1 Good
1157506,2 Poor
1157507,1 Good
1157508,1 Good
1157509,2 Poor
1157510,2 Poor
1157512,1 Good
1157513,1 Good
1157514,1 Good
1157515,1 Good
1157516,1 Good
1157517,1 Good
1157518,2 Poor
1157520,4 Very bad
1157521,2 Poor
1157522,2 Poor
1157523,1 Good
1157524,1 Good
1157525,2 Poor
1157527,1 Good
1157528,1 Good
1157531,2 Poor
1157532,2 Poor
1157534,1 Good
1157536,1 Good
1157537,2 Poor
1157538,1 Good
1157540,1 Good
1157541,1 Good
1157542,1 Good
1157543,1 Good
1157544,2 Poor
1157545,2 Poor
1157547,1 Good
1157551,2 Poor
1157558,1 Good
1157559,2 Poor
1157560,2 Poor
1157561,2 Poor
1157562,1 Good
1157563,2 Poor
1157564,1 Good
1157565,1 Good
1157566,2 Poor
1157567,2 Poor
1157568,1 Good
1157570,2 Poor
1157571,2 Poor
1157572,2 Poor
1157573,2 Poor
1157575,1 Good
1157576,2 Poor
1157577,1 Good
1157579,1 Good
1157580,2 Poor
1157581,1 Good
1157583,2 Poor
1157584,1 Good
1157586,1 Good
1157587,1 Good
1157588,2 Poor
1157589,1 Good
1157590,2 Poor
1157591,1 Good
1157593,2 Poor
1157594,2 Poor
1157595,1 Good
1157596,1 Good
1157597,2 Poor
1157598,2 Poor
1157599,1 Good
1157600,1 Good
1157601,1 Good
1157602,2 Poor
1157604,1 Good
1157606,2 Poor
1157608,1 Good
1157609,1 Good
1157610,2 Poor
1157613,1 Good
1157615,1 Good
1157616,1 Good
1157617,2 Poor
1157618,1 Good
1157619,2 Poor
1157620,2 Poor
1157621,1 Good
1157623,1 Good
1157624,1 Good
1157625,2 Poor
1157626,1 Good
1157628,1 Good
1157630,1 Good
1157632,2 Poor
1157633,1 Good
1157634,1 Good
1157635,1 Good
1157636,1 Good
1157637,1 Good
1157638,1 Good
1157639,1 Good
1157641,1 Good
1157642,1 Good
1157643,1 Good
1157644,1 Good
1157645,1 Good
1157646,2 Poor
1157647,1 Good
1157648,2 Poor
1157650,2 Poor
1157652,2 Poor
1157653,1 Good
1157654,2 Poor
1157655,1 Good
1157661,2 Poor
1157663,2 Poor
1157664,1 Good
1157665,2 Poor
1157666,1 Good
1157668,2 Poor
1157669,1 Good
1157670,1 Good
1157671,2 Poor
1157672,1 Good
1157673,2 Poor
1157674,2 Poor
1157675,1 Good
1157676,1 Good
1157677,1 Good
1157681,2 Poor
1157682,1 Good
1157683,1 Good
1157685,2 Poor
1157686,1 Good
1157687,2 Poor
1157688,1 Good
1157689,1 Good
1157690,1 Good
1157691,1 Good
1157701,3 Bad
1157704,2 Poor
1157710,1 Good
1157711,1 Good
1157713,2 Poor
1157714,1 Good
1157715,2 Poor
1157717,1 Good
1157718,1 Good
1157719,1 Good
1157720,3 Bad
1157721,1 Good
1157724,1 Good
1157725,1 Good
1157726,2 Poor
1157727,1 Good
1157728,1 Good
1157730,1 Good
1157731,2 Poor
1157734,1 Good
1157735,1 Good
1157736,1 Good
1157740,1 Good
1157741,2 Poor
1157742,1 Good
1157744,1 Good
1157745,1 Good
1157746,1 Good
1157749,1 Good
1157750,1 Good
1157751,1 Good
1157752,1 Good
1157753,1 Good
1157754,1 Good
1157758,1 Good
1157760,1 Good
1157762,1 Good
1157764,1 Good
1157765,2 Poor
1157766,2 Poor
1157767,1 Good
1157768,1 Good
1157769,2 Poor
1157770,1 Good
1157771,1 Good
1157772,1 Good
1157773,1 Good
1157774,2 Poor
1157775,1 Good
1157776,1 Good
1157777,1 Good
1157779,2 Poor
1157780,3 Bad
1157784,1 Good
1157785,2 Poor
1157786,2 Poor
1157787,2 Poor
1157788,2 Poor
1157789,2 Poor
1157790,2 Poor
1157791,1 Good
1157793,2 Poor
1157794,2 Poor
1157795,2 Poor
1157796,2 Poor
1157797,2 Poor
1157798,2 Poor
1157799,1 Good
1157800,1 Good
1157801,2 Poor
1157802,1 Good
1157803,2 Poor
1157804,1 Good
1157806,1 Good
1157807,4 Very bad
1157808,1 Good
1157810,1 Good
1157811,1 Good
1157812,1 Good
1157813,1 Good
1157814,1 Good
1157815,1 Good
1157817,2 Poor
1157818,1 Good
1157819,1 Good
1157820,2 Poor
1157823,1 Good
1157824,1 Good
1157825,1 Good
1157827,1 Good
1157828,1 Good
1157830,1 Good
1157834,2 Poor
1157835,2 Poor
1157836,1 Good
1157838,1 Good
1157839,1 Good
1157840,1 Good
1157841,2 Poor
1157842,2 Poor
1157843,1 Good
1157844,1 Good
1157845,1 Good
1157846,2 Poor
1157847,1 Good
1157848,1 Good
1157849,2 Poor
1157850,2 Poor
1157855,2 Poor
1157856,2 Poor
1157857,1 Good
1157858,2 Poor
1157859,1 Good
1157860,1 Good
1157861,1 Good
1157862,1 Good
1157863,2 Poor
1157864,2 Poor
1157866,2 Poor
1157867,2 Poor
1157868,1 Good
1157870,2 Poor
1157872,1 Good
1157873,2 Poor
1157874,1 Good
1157875,2 Poor
1157877,1 Good
1157878,1 Good
1157879,2 Poor
1157880,1 Good
1157881,1 Good
1157882,1 Good
1157883,1 Good
1157884,1 Good
1157885,1 Good
1157886,1 Good
1157888,2 Poor
1157891,1 Good
1157892,1 Good
1157893,2 Poor
1157894,2 Poor
1157899,2 Poor
1157900,3 Bad
1157902,1 Good
1157904,1 Good
1157905,1 Good
1157906,1 Good
1157907,2 Poor
1157910,1 Good
1157911,1 Good
1157912,1 Good
1157913,1 Good
1157914,2 Poor
1157915,1 Good
1157916,1 Good
1157917,2 Poor
1157919,1 Good
1157920,1 Good
1157921,1 Good
1157922,2 Poor
1157924,3 Bad
1157925,1 Good
1157926,2 Poor
1157927,1 Good
1157929,2 Poor
1157930,2 Poor
1157931,1 Good
1157932,2 Poor
1157933,2 Poor
1157934,2 Poor
1157937,1 Good
1157938,2 Poor
1157939,1 Good
1157940,3 Bad
1157941,1 Good
1157942,2 Poor
1157943,2 Poor
1157945,2 Poor
1157946,1 Good
1157947,2 Poor
1157949,2 Poor
1157950,1 Good
1157951,2 Poor
1157953,1 Good
1157954,2 Poor
1157955,1 Good
1157956,2 Poor
1157959,2 Poor
1157962,1 Good
1157963,2 Poor
1157964,2 Poor
1157967,3 Bad
1157969,2 Poor
1157970,1 Good
1157971,2 Poor
1157972,1 Good
1157973,2 Poor
1157974,2 Poor
1157975,1 Good
1157976,1 Good
1157977,1 Good
1157978,1 Good
1157980,1 Good
1157981,2 Poor
1157992,1 Good
1157995,1 Good
1157996,1 Good
1157999,2 Poor
1158000,2 Poor
1158001,1 Good
1158002,1 Good
1158003,1 Good
1158004,1 Good
1158005,1 Good
1158006,1 Good
1158007,1 Good
1158008,1 Good
1158009,2 Poor
1158010,2 Poor
1158011,2 Poor
1158014,2 Poor
1158015,2 Poor
1158017,2 Poor
1158018,1 Good
1158019,2 Poor
1158020,2 Poor
1158021,1 Good
1158022,1 Good
1158023,2 Poor
1158024,1 Good
1158025,2 Poor
1158026,2 Poor
1158027,2 Poor
1158028,2 Poor
1158029,2 Poor
1158030,1 Good
1158031,1 Good
1158032,1 Good
1158034,2 Poor
1158035,2 Poor
1158036,1 Good
1158037,2 Poor
1158038,2 Poor
1158039,2 Poor
1158040,2 Poor
1158041,1 Good
1158042,1 Good
1158043,1 Good
1158044,1 Good
1158045,1 Good
1158046,3 Bad
1158047,2 Poor
1158048,2 Poor
1158049,2 Poor
1158051,1 Good
1158052,1 Good
1158053,2 Poor
1158054,2 Poor
1158055,1 Good
1158057,1 Good
1158058,1 Good
1158059,1 Good
1158060,1 Good
1158061,1 Good
1158062,1 Good
1158063,2 Poor
1158064,1 Good
1158065,1 Good
1158066,1 Good
1158067,1 Good
1158069,1 Good
1158070,1 Good
1158071,1 Good
1158072,1 Good
1158076,2 Poor
1158077,2 Poor
1158080,2 Poor
1158081,1 Good
1158082,1 Good
1158083,1 Good
1158084,3 Bad
1158085,2 Poor
1158086,1 Good
1158087,1 Good
1158088,1 Good
1158089,2 Poor
1158090,1 Good
1158091,1 Good
1158092,4 Very bad
1158093,1 Good
1158095,2 Poor
1158096,2 Poor
1158097,2 Poor
1158099,1 Good
1158100,1 Good
1158102,1 Good
1158103,1 Good
1158104,1 Good
1158105,2 Poor
1158106,2 Poor
1158107,2 Poor
1158108,1 Good
1158109,2 Poor
1158110,1 Good
1158111,2 Poor
1158112,2 Poor
1158114,1 Good
1158117,1 Good
1158118,2 Poor
1158119,2 Poor
1158120,3 Bad
1158121,1 Good
1158122,2 Poor
1158123,1 Good
1158124,2 Poor
1158125,2 Poor
1158126,2 Poor
1158127,1 Good
1158128,2 Poor
1158130,2 Poor
1158134,1 Good
1158136,1 Good
1158138,1 Good
1158140,2 Poor
1158141,1 Good
1158143,1 Good
1158144,2 Poor
1158145,1 Good
1158149,2 Poor
1158150,2 Poor
1158152,1 Good
1158155,1 Good
1158157,2 Poor
1158158,1 Good
1158159,2 Poor
1158160,2 Poor
1158161,2 Poor
1158163,1 Good
1158164,1 Good
1158165,2 Poor
1158166,2 Poor
1158169,1 Good
1158170,2 Poor
1158172,1 Good
1158175,1 Good
1158176,1 Good
1158177,1 Good
1158179,2 Poor
1158182,1 Good
1158183,1 Good
1158184,2 Poor
1158185,2 Poor
1158186,1 Good
1158187,2 Poor
1158188,2 Poor
1158189,1 Good
1158190,1 Good
1158191,2 Poor
1158192,2 Poor
1158193,2 Poor
1158196,2 Poor
1158197,2 Poor
1158198,2 Poor
1158202,1 Good
1158203,2 Poor
1158204,2 Poor
1158205,1 Good
1158206,1 Good
1158207,2 Poor
1158208,1 Good
1158209,1 Good
1158210,1 Good
1158212,2 Poor
1158214,2 Poor
1158215,1 Good
1158216,2 Poor
1158217,2 Poor
1158218,2 Poor
1158219,1 Good
1158220,2 Poor
1158221,1 Good
1158222,1 Good
1158224,1 Good
1158225,1 Good
1158227,1 Good
1158228,1 Good
1158229,1 Good
1158230,2 Poor
1158231,1 Good
1158232,1 Good
1158236,1 Good
1158237,2 Poor
1158238,2 Poor
1158240,2 Poor
1158242,1 Good
1158243,1 Good
1158244,1 Good
1158245,1 Good
1158246,1 Good
1158249,1 Good
1158250,2 Poor
1158251,2 Poor
1158252,1 Good
1158255,1 Good
1158256,1 Good
1158257,1 Good
1158258,2 Poor
1158259,1 Good
1158260,2 Poor
1158261,1 Good
1158262,2 Poor
1158263,1 Good
1158264,1 Good
1158265,1 Good
1158266,2 Poor
1158267,3 Bad
1158268,1 Good
1158270,2 Poor
1158271,1 Good
1158272,1 Good
1158274,1 Good
1158275,2 Poor
1158276,1 Good
1158277,2 Poor
1158278,1 Good
1158279,1 Good
1158282,1 Good
1158283,1 Good
1158285,1 Good
1158286,1 Good
1158287,2 Poor
1158288,2 Poor
1158291,2 Poor
1158292,1 Good
1158293,2 Poor
1158294,1 Good
1158295,1 Good
1158298,1 Good
1158299,2 Poor
1158301,2 Poor
1158302,1 Good
1158303,1 Good
1158304,1 Good
1158305,2 Poor
1158306,2 Poor
1158307,2 Poor
1158308,4 Very bad
1158310,2 Poor
1158311,2 Poor
1158312,4 Very bad
1158313,1 Good
1158314,2 Poor
1158317,2 Poor
1158318,1 Good
1158319,1 Good
1158320,2 Poor
1158321,2 Poor
1158322,1 Good
1158323,1 Good
1158324,2 Poor
